toxric-rdf	ToxRic toxicity data in RDF format	https://github.com/biobricks-ai/toxric-rdf	main
tyrosinase-ic50		https://github.com/biobricks-ai/tyrosinase-ic50	main
approved-drug-target		https://github.com/biobricks-ai/approved-drug-target	main
rdkit-properties		https://github.com/biobricks-ai/rdkit-properties	main
melting-points		https://github.com/biobricks-ai/melting-points	main
flashpoint		https://github.com/biobricks-ai/flashpoint	main
bicerano-polymers		https://github.com/biobricks-ai/bicerano-polymers	main
block-polymers-morphology		https://github.com/biobricks-ai/block-polymers-morphology	main
protein-ligand-binding		https://github.com/biobricks-ai/protein-ligand-binding	main
avida-sarscov2		https://github.com/biobricks-ai/avida-sarscov2	main
antibiotic-resistance		https://github.com/biobricks-ai/antibiotic-resistance	main
protein-secondary-structure		https://github.com/biobricks-ai/protein-secondary-structure	main
gfp-fluorescence		https://github.com/biobricks-ai/gfp-fluorescence	main
protein-thermostability		https://github.com/biobricks-ai/protein-thermostability	main
protein-binding-sequences		https://github.com/biobricks-ai/protein-binding-sequences	main
negatome		https://github.com/biobricks-ai/negatome	main
pinder		https://github.com/biobricks-ai/pinder	main
protein-solubility		https://github.com/biobricks-ai/protein-solubility	main
toxric-figshare		https://github.com/biobricks-ai/toxric-figshare	main
twosides-rdf	TwoSIDES drug side effects in RDF format (276M triples)	https://github.com/biobricks-ai/twosides-rdf	main
ames-benchmark-rdf	AMES Benchmark mutagenicity data in RDF format (32K triples)	https://github.com/biobricks-ai/ames-benchmark-rdf	main
hf-scikit-fingerprints-molpile		https://github.com/biobricks-ai/hf-scikit-fingerprints-molpile	main
ames-qsar-rdf	AMES-QSAR model benchmark metadata in RDF format (470 triples)	https://github.com/biobricks-ai/ames-qsar-rdf	main
kiba-rdf	KIBA kinase inhibitor bioactivity data in RDF format (59K triples)	https://github.com/biobricks-ai/kiba-rdf	main
nci-dtp-open		https://github.com/biobricks-ai/nci-dtp-open	main
ld50-qsar-rdf	LD50-QSAR acute oral toxicity data in RDF format (81K triples)	https://github.com/biobricks-ai/ld50-qsar-rdf	main
plas-20k-rdf	PLAS-20K protein-ligand binding data in RDF format (175K triples)	https://github.com/biobricks-ai/plas-20k-rdf	main
pdbbind-opt-rdf	PDBbind-opt protein-ligand binding data in RDF format (382K triples)	https://github.com/biobricks-ai/pdbbind-opt-rdf	main
coconut		https://github.com/biobricks-ai/coconut	main
mordred-datasets-rdf	Mordred descriptor datasets in RDF format	https://github.com/biobricks-ai/mordred-datasets-rdf	main
qsar-hts-rdf	Well-curated QSAR HTS datasets in RDF format	https://github.com/biobricks-ai/qsar-hts-rdf	main
papyrus		https://github.com/biobricks-ai/papyrus	main
dilirank-rdf	DILIrank Drug-Induced Liver Injury classifications in RDF format	https://github.com/biobricks-ai/dilirank-rdf	main
adore		https://github.com/biobricks-ai/adore	main
lipophilicity-rdf	Lipophilicity logD7.4 dataset in RDF format	https://github.com/biobricks-ai/lipophilicity-rdf	main
livertox-rdf	NIH LiverTox hepatotoxicity database in RDF format	https://github.com/biobricks-ai/livertox-rdf	main
esol-rdf	ESOL aqueous solubility dataset in RDF format	https://github.com/biobricks-ai/esol-rdf	main
openfoodtox		https://github.com/biobricks-ai/openfoodtox	main
jrc-ecvam-genotox		https://github.com/biobricks-ai/jrc-ecvam-genotox	main
jrc-ecvam-repeatdose		https://github.com/biobricks-ai/jrc-ecvam-repeatdose	main
b3db-rdf	B3DB Blood-Brain Barrier database in RDF format	https://github.com/biobricks-ai/b3db-rdf	main
t3db-rdf	T3DB Toxin and Toxin Target Database in RDF format	https://github.com/biobricks-ai/t3db-rdf	main
cyp450-rdf	CYP450 drug metabolism dataset in RDF format	https://github.com/biobricks-ai/cyp450-rdf	main
smiles-adr-rdf	SMILES-ADR adverse drug reactions dataset in RDF format	https://github.com/biobricks-ai/smiles-adr-rdf	main
lincs-consensus-rdf	LINCS consensus gene expression signatures in RDF format	https://github.com/biobricks-ai/lincs-consensus-rdf	main
echa-reach-universe		https://github.com/biobricks-ai/echa-reach-universe	main
pharmabench-rdf	PharmaBench ADMET benchmark in RDF format	https://github.com/biobricks-ai/pharmabench-rdf	main
echa-reach-study-results		https://github.com/biobricks-ai/echa-reach-study-results	main
tggates-rdf	TG-GATEs toxicogenomics data in RDF format	https://github.com/biobricks-ai/tggates-rdf	main
drugcombdb-rdf	DrugCombDB drug combinations in RDF format	https://github.com/biobricks-ai/drugcombdb-rdf	main
drugmatrix-rdf	DrugMatrix toxicogenomics sample metadata in RDF format	https://github.com/biobricks-ai/drugmatrix-rdf	main
supercyp-rdf	SuperCYP CYP450 data in RDF format	https://github.com/biobricks-ai/supercyp-rdf	main
chempile-tox-rdf	ChemPile-Tox RDF - 24 toxicity/ADMET datasets (333K triples)	https://github.com/biobricks-ai/chempile-tox-rdf	main
withdrawn-rdf	Withdrawn drugs database in RDF format	https://github.com/biobricks-ai/withdrawn-rdf	main
moses-benchmark-rdf	MOSES benchmark RDF - 1.9M drug-like molecules (7.7M triples)	https://github.com/biobricks-ai/moses-benchmark-rdf	main
coconut-rdf	COCONUT natural products database in RDF format	https://github.com/biobricks-ai/coconut-rdf	main
nci-dtp-open-rdf	NCI DTP Open RDF - 258K anti-cancer screening compounds (2.8M triples)	https://github.com/biobricks-ai/nci-dtp-open-rdf	main
solubility-aqsoldb-rdf	AqSolDB solubility RDF - 10K compounds (49K triples)	https://github.com/biobricks-ai/solubility-aqsoldb-rdf	main
pampa-ncats-rdf	PAMPA-NCATS permeability RDF	https://github.com/biobricks-ai/pampa-ncats-rdf	main
skin-reaction-rdf	Skin reaction RDF	https://github.com/biobricks-ai/skin-reaction-rdf	main
carcinogens-lagunin-rdf	Carcinogens Lagunin RDF	https://github.com/biobricks-ai/carcinogens-lagunin-rdf	main
papyrus-rdf	Papyrus bioactivity database in RDF format (59M+ records)	https://github.com/biobricks-ai/papyrus-rdf	main
openfoodtox-rdf	OpenFoodTox EFSA RDF - 5.2K substances, 254K triples	https://github.com/biobricks-ai/openfoodtox-rdf	main
jrc-ecvam-genotox-rdf	JRC ECVAM genotoxicity database in RDF format (6,527 triples)	https://github.com/biobricks-ai/jrc-ecvam-genotox-rdf	main
jrc-ecvam-repeatdose-rdf	JRC ECVAM repeat dose toxicity histopathology database in RDF format (22,554 triples)	https://github.com/biobricks-ai/jrc-ecvam-repeatdose-rdf	main
tyrosinase-ic50-rdf	Tyrosinase IC50 dataset in RDF format (4,215 triples)	https://github.com/biobricks-ai/tyrosinase-ic50-rdf	main
adore-rdf	ADORE ecotoxicology database in RDF format (679,412 triples)	https://github.com/biobricks-ai/adore-rdf	main
protein-solubility-rdf	Protein solubility dataset in RDF format (285,676 triples)	https://github.com/biobricks-ai/protein-solubility-rdf	main
melting-points-rdf	Melting points in RDF format (274,922 compounds, 1.6M triples)	https://github.com/biobricks-ai/melting-points-rdf	main
flashpoint-rdf	Flash point in RDF format (8,016 compounds, 32K triples)	https://github.com/biobricks-ai/flashpoint-rdf	main
approved-drug-target-rdf	Approved drug targets in RDF format (9,398 drug-target pairs, 50K triples)	https://github.com/biobricks-ai/approved-drug-target-rdf	main
antibiotic-resistance-rdf	Antibiotic resistance proteins in RDF format (2,072 proteins, 8K triples)	https://github.com/biobricks-ai/antibiotic-resistance-rdf	main
admet-huggingface-rdf	ADMET HuggingFace in RDF format (52K compounds, 41 properties, 294K triples)	https://github.com/biobricks-ai/admet-huggingface-rdf	main
protein-thermostability-rdf	Protein thermostability in RDF format (6,722 proteins, 27K triples)	https://github.com/biobricks-ai/protein-thermostability-rdf	main
gfp-fluorescence-rdf	GFP fluorescence in RDF format (21K proteins, 107K triples)	https://github.com/biobricks-ai/gfp-fluorescence-rdf	main
rdkit-properties-rdf	RDKit computed properties in RDF format (88K compounds, 1.1M triples)	https://github.com/biobricks-ai/rdkit-properties-rdf	main
chembl-smiles-rdf	ChEMBL molecules as RDF (1.94M compounds)	https://github.com/biobricks-ai/chembl-smiles-rdf	main
consensus-bioactivity-rdf	Consensus bioactivity data as RDF (10.9M records)	https://github.com/biobricks-ai/consensus-bioactivity-rdf	main
pcba-rdf	PubChem BioAssay benchmark as RDF (437K molecules, 128 assays)	https://github.com/biobricks-ai/pcba-rdf	main
iris	EPA IRIS - Reference Doses, Reference Concentrations, and cancer risk values for 577 chemicals	https://github.com/biobricks-ai/iris	main
scil	EPA Safer Chemical Ingredients List - 1,056 chemicals meeting Safer Choice criteria	https://github.com/biobricks-ai/scil	main
cpdat-v4	EPA Chemical and Products Database v4.0 - 3.8M+ records mapping chemicals to products and functions	https://github.com/biobricks-ai/cpdat-v4	main
muv-rdf	MUV Maximum Unbiased Validation dataset in RDF format - 1.2M triples	https://github.com/biobricks-ai/muv-rdf	main
hiv-rdf	HIV replication inhibition dataset in RDF format - 247K triples	https://github.com/biobricks-ai/hiv-rdf	main
echa-reach-scraper		https://github.com/biobricks-ai/echa-reach-scraper	main
iris-rdf	EPA IRIS regulatory toxicity data in RDF format	https://github.com/biobricks-ai/iris-rdf	main
cpdb-rdf	Carcinogenicity Potency Database (TD50 values) in RDF format	https://github.com/biobricks-ai/cpdb-rdf	main
deduct-rdf	DEDuCT endocrine disruptor database in RDF format	https://github.com/biobricks-ai/deduct-rdf	main
ecotox-rdf	EPA ECOTOX environmental toxicity database (16.6M triples) in RDF format	https://github.com/biobricks-ai/ecotox-rdf	main
tabular-bricks		https://github.com/biobricks-ai/tabular-bricks	main
biobricks-tabular		https://github.com/biobricks-ai/biobricks-tabular	main
scil-rdf	EPA Safer Chemical Ingredients List in RDF format	https://github.com/biobricks-ai/scil-rdf	main
cpdat-v4-rdf	EPA Chemical and Products Database (CPDat v4) in RDF format	https://github.com/biobricks-ai/cpdat-v4-rdf	main
norman-uvcb		https://github.com/biobricks-ai/norman-uvcb	main
toxvaldb-rdf	EPA ToxValDB (5.5M triples) - aggregated toxicity values from 30+ sources in RDF format	https://github.com/biobricks-ai/toxvaldb-rdf	main
toxrefdb-rdf	ToxRefDB (EPA Toxicity Reference Database) in RDF format - 1.7M triples	https://github.com/biobricks-ai/toxrefdb-rdf	main
chemixhub		https://github.com/biobricks-ai/chemixhub	main
tox21-rdf	Tox21 HTS screening data in RDF format - 20M triples	https://github.com/biobricks-ai/tox21-rdf	main
norman-uvcb-s103		https://github.com/biobricks-ai/norman-uvcb-s103	main
japan-nite-ghs		https://github.com/biobricks-ai/japan-nite-ghs	main
noaa-adios		https://github.com/biobricks-ai/noaa-adios	main
usgs-produced-waters		https://github.com/biobricks-ai/usgs-produced-waters	main
hf-skfp-clintox		https://github.com/biobricks-ai/hf-skfp-clintox	main
hf-skfp-tox21		https://github.com/biobricks-ai/hf-skfp-tox21	main
hf-skfp-bbbp		https://github.com/biobricks-ai/hf-skfp-bbbp	main
hf-skfp-esol		https://github.com/biobricks-ai/hf-skfp-esol	main
hf-skfp-lipophilicity		https://github.com/biobricks-ai/hf-skfp-lipophilicity	main
hf-skfp-freesolv		https://github.com/biobricks-ai/hf-skfp-freesolv	main
hf-skfp-sider		https://github.com/biobricks-ai/hf-skfp-sider	main
hf-skfp-hiv		https://github.com/biobricks-ai/hf-skfp-hiv	main
hf-skfp-muv		https://github.com/biobricks-ai/hf-skfp-muv	main
hf-skfp-caco2-wang		https://github.com/biobricks-ai/hf-skfp-caco2-wang	main
hf-skfp-hia-hou		https://github.com/biobricks-ai/hf-skfp-hia-hou	main
hf-skfp-pgp-broccatelli		https://github.com/biobricks-ai/hf-skfp-pgp-broccatelli	main
hf-skfp-bioavailability-ma		https://github.com/biobricks-ai/hf-skfp-bioavailability-ma	main
hf-skfp-vdss-lombardo		https://github.com/biobricks-ai/hf-skfp-vdss-lombardo	main
hf-skfp-cyp2c9-veith		https://github.com/biobricks-ai/hf-skfp-cyp2c9-veith	main
hf-skfp-cyp2d6-veith		https://github.com/biobricks-ai/hf-skfp-cyp2d6-veith	main
hf-skfp-cyp3a4-veith		https://github.com/biobricks-ai/hf-skfp-cyp3a4-veith	main
hf-skfp-ld50-zhu		https://github.com/biobricks-ai/hf-skfp-ld50-zhu	main
hf-skfp-ames		https://github.com/biobricks-ai/hf-skfp-ames	main
hf-skfp-skin-reaction		https://github.com/biobricks-ai/hf-skfp-skin-reaction	main
hf-skfp-carcinogens-lagunin		https://github.com/biobricks-ai/hf-skfp-carcinogens-lagunin	main
hf-skfp-chembl204-ki		https://github.com/biobricks-ai/hf-skfp-chembl204-ki	main
hf-skfp-chembl214-ki		https://github.com/biobricks-ai/hf-skfp-chembl214-ki	main
hf-skfp-chembl218-ec50		https://github.com/biobricks-ai/hf-skfp-chembl218-ec50	main
